,School_ID,Short_Name,Long_Name,Primary_Category,CPS_School_Profile,Website,School_Latitude,School_Longitude,Program_Type,Application_Requirements,Program_Selections
815,609698,BOGAN HS,William J Bogan High School,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609698,https://boganhs.org,-87.72109745,41.74937561,Entrepreneurship,None,Students are randomly selected by computerized lottery. General Education and 504 Plan students: Preference is given to students with percentiles of 24 and above on the NWEA MAP in reading and math. A total of 30% of the seats will be made available to attendance area applicants.IEP and EL students: Preference is given to students with combined NWEA MAP scores that equal 48 or above.Note: Repeating 8th graders and students pushed into 8th grade from 6th grade due to age requirements qualify for selection but will be placed in a lower preference group.
816,609698,BOGAN HS,William J Bogan High School,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609698,https://boganhs.org,-87.72109745,41.74937561,General Education,Students who live within the school's attendance boundary have no eligibility requirements.All applicants who live outside of the school's attendance boundary: Minimum GPA of 2.5 in 7th grade and 7th grade minimum attendance percentage of 93.,Students who live within the school's attendance boundary have no eligibility requirements and can be admitted automatically.Eligible students who live outside of the school's attendance boundary are randomly selected by computerized lottery.
817,609698,BOGAN HS,William J Bogan High School,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609698,https://boganhs.org,-87.72109745,41.74937561,International Baccalaureate (IB),General Education and 504 Plan students: Minimum percentile of 24 in both reading and math on NWEA MAP and minimum 2.5 GPA in 7th grade.IEP and EL students: Minimum combined percentile of 48 in reading and math on NWEA MAP and minimum 2.5 GPA in 7th grade.Attendance at an Information Session is required for all eligible applicants.,Eligible students are selected on a point system. Points are based on NWEA MAP scores and 7th grade GPA. Students who live within the school's attendance boundary will be given 50 additional points. The school determines the minimum cutoff score for selections.
818,400076,U OF C - NKO,University of Chicago - North Kenwood/Oakland,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=400076,https://www.uchicagocharter.org,-87.59878627,41.81118287,General Education,,
819,400032,CICS - ELLISON HS,CICS - Ralph Ellison,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=400032,https://cicsellison.org,-87.66897964,41.74838241,General Education,None,"Students are randomly selected by computerized lottery. The lottery is conducted in the following order: students currently enrolled in one of the following CICS schools: Avalon, Basil, Bucktown, Irving Park, Longwood, Prairie, Washington Park, West Belden, or Wrightwood; sibling; general."
820,609744,NORTHSIDE LEARNING HS,Northside Learning Center High School,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609744,https://www.northsidelearningcenter.org,-87.72238622,41.98297252,General Education,,
821,609798,BELDING,Hiram H Belding Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609798,https://beldingelementary.com,-87.73401973,41.95893849,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
822,400107,LEARN - SOUTH CHICAGO,L.E.A.R.N. - South Chicago Campus,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=400107,http://www.learncharter.org,-87.54557989,41.73333313,General Education,,
823,400097,NOBLE - BULLS HS,Noble - Chicago Bulls College Prep,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=400097,https://nobleschools.org/bulls,-87.67819526,41.87880881,General Education,None,"Students are randomly selected by computerized lottery. The lottery is conducted in the following order: sibling, overlay, general."
824,609764,JUAREZ HS,Benito Juarez Community Academy High School,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609764,https://benitojuarez.net,-87.66433931,41.85267014,Architecture,None,Students are randomly selected by computerized lottery. General Education and 504 Plan students: Preference is given to students with percentiles of 24 and above on the NWEA MAP in reading and math. A total of 30% of the seats will be made available to attendance area applicants.IEP and EL students: Preference is given to students with combined NWEA MAP scores that equal 48 or above.Note: Repeating 8th graders and students pushed into 8th grade from 6th grade due to age requirements qualify for selection but will be placed in a lower preference group.
825,609764,JUAREZ HS,Benito Juarez Community Academy High School,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609764,https://benitojuarez.net,-87.66433931,41.85267014,Automotive Technology,None,Students are randomly selected by computerized lottery. General Education and 504 Plan students: Preference is given to students with percentiles of 24 and above on the NWEA MAP in reading and math. A total of 30% of the seats will be made available to attendance area applicants.IEP and EL students: Preference is given to students with combined NWEA MAP scores that equal 48 or above.Note: Repeating 8th graders and students pushed into 8th grade from 6th grade due to age requirements qualify for selection but will be placed in a lower preference group.
826,609764,JUAREZ HS,Benito Juarez Community Academy High School,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609764,https://benitojuarez.net,-87.66433931,41.85267014,Culinary Arts,None,Students are randomly selected by computerized lottery. General Education and 504 Plan students: Preference is given to students with percentiles of 24 and above on the NWEA MAP in reading and math. A total of 30% of the seats will be made available to attendance area applicants.IEP and EL students: Preference is given to students with combined NWEA MAP scores that equal 48 or above.Note: Repeating 8th graders and students pushed into 8th grade from 6th grade due to age requirements qualify for selection but will be placed in a lower preference group.
